CENTRAL POLLUTION CONTROL BOARD,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,
"Date: Sunday, Aug 01 2021",,,,,,,,
Time: 12:08:57 PM,,,,,,,,
State,Uttar Pradesh,,,,,,,
City,Varanasi,,,,,,,
Station,"Ardhali Bazar, Varanasi - UPPCB",,,,,,,
Parameter,PM2.5,,,,,,,
AvgPeriod,24 Hours,,,,,,,
From,01-01-2017T00:00:00Z 00:00,,,,,,,
To,31-07-2021T23:59:59Z 00:00,,,,,,,
,,,,,,,,
"Ardhali Bazar, Varanasi - UPPCB",,,,,,,,
Prescribed Standards, ,0-60,,,,,,
Exceeding Standards, ,,,,,,,
Remarks,,,,,,,,
From Date,To Date,PM2.5,,,,,,
09-05-2020 00:00,10-05-2020 00:00,47.22,,,,,,
10-05-2020 00:00,11-05-2020 00:00,40.47,,,,,,
11-05-2020 00:00,12-05-2020 00:00,22.35,,,,,,
12-05-2020 00:00,13-05-2020 00:00,44.87,,,,,,
13-05-2020 00:00,14-05-2020 00:00,44.43,,,,,,
14-05-2020 00:00,15-05-2020 00:00,35.45,,,,,,
15-05-2020 00:00,16-05-2020 00:00,56.59,,,,,,
16-05-2020 00:00,17-05-2020 00:00,38.28,,,,,,
17-05-2020 00:00,18-05-2020 00:00,53.4,,,,,,
18-05-2020 00:00,19-05-2020 00:00,59.16,,,,,,
19-05-2020 00:00,20-05-2020 00:00,51.11,,,,,,
20-05-2020 00:00,21-05-2020 00:00,32.88,,,,,,
21-05-2020 00:00,22-05-2020 00:00,32.03,,,,,,
22-05-2020 00:00,23-05-2020 00:00,44.77,,,,,,
23-05-2020 00:00,24-05-2020 00:00,31.54,,,,,,
24-05-2020 00:00,25-05-2020 00:00,59.13,,,,,,
25-05-2020 00:00,26-05-2020 00:00,60.52,,,,,,
26-05-2020 00:00,27-05-2020 00:00,50.32,,,,,,
27-05-2020 00:00,28-05-2020 00:00,29.5,,,,,,
28-05-2020 00:00,29-05-2020 00:00,19.07,,,,,,
29-05-2020 00:00,30-05-2020 00:00,32.84,,,,,,
30-05-2020 00:00,31-05-2020 00:00,30.79,,,,,,
31-05-2020 00:00,01-06-2020 00:00,18.04,,,,,,
01-06-2020 00:00,02-06-2020 00:00,28.36,,,,,,
02-06-2020 00:00,03-06-2020 00:00,33.28,,,,,,
03-06-2020 00:00,04-06-2020 00:00,34.08,,,,,,
04-06-2020 00:00,05-06-2020 00:00,20.08,,,,,,
05-06-2020 00:00,06-06-2020 00:00,9.9,,,,,,
06-06-2020 00:00,07-06-2020 00:00,9.27,,,,,,
07-06-2020 00:00,08-06-2020 00:00,19.53,,,,,,
08-06-2020 00:00,09-06-2020 00:00,40.3,,,,,,
09-06-2020 00:00,10-06-2020 00:00,38.85,,,,,,
10-06-2020 00:00,11-06-2020 00:00,39.58,,,,,,
11-06-2020 00:00,12-06-2020 00:00,41.04,,,,,,
12-06-2020 00:00,13-06-2020 00:00,16.82,,,,,,
13-06-2020 00:00,14-06-2020 00:00,11.95,,,,,,
14-06-2020 00:00,15-06-2020 00:00,12.78,,,,,,
15-06-2020 00:00,16-06-2020 00:00,12.53,,,,,,
16-06-2020 00:00,17-06-2020 00:00,18.33,,,,,,
17-06-2020 00:00,18-06-2020 00:00,13.76,,,,,,
18-06-2020 00:00,19-06-2020 00:00,22.7,,,,,,
19-06-2020 00:00,20-06-2020 00:00,15.72,,,,,,
20-06-2020 00:00,21-06-2020 00:00,10.67,,,,,,
21-06-2020 00:00,22-06-2020 00:00,12.9,,,,,,
22-06-2020 00:00,23-06-2020 00:00,12.11,,,,,,
23-06-2020 00:00,24-06-2020 00:00,14.88,,,,,,
24-06-2020 00:00,25-06-2020 00:00,17.61,,,,,,
25-06-2020 00:00,26-06-2020 00:00,19.41,,,,,,
26-06-2020 00:00,27-06-2020 00:00,14.02,,,,,,
27-06-2020 00:00,28-06-2020 00:00,23.22,,,,,,
28-06-2020 00:00,29-06-2020 00:00,20.93,,,,,,
29-06-2020 00:00,30-06-2020 00:00,18.38,,,,,,
30-06-2020 00:00,01-07-2020 00:00,36.54,,,,,,
01-07-2020 00:00,02-07-2020 00:00,38.02,,,,,,
02-07-2020 00:00,03-07-2020 00:00,44.87,,,,,,
03-07-2020 00:00,04-07-2020 00:00,35.93,,,,,,
04-07-2020 00:00,05-07-2020 00:00,29.2,,,,,,
05-07-2020 00:00,06-07-2020 00:00,26.15,,,,,,
06-07-2020 00:00,07-07-2020 00:00,9.34,,,,,,
07-07-2020 00:00,08-07-2020 00:00,17.27,,,,,,
08-07-2020 00:00,09-07-2020 00:00,29.99,,,,,,
09-07-2020 00:00,10-07-2020 00:00,17.15,,,,,,
10-07-2020 00:00,11-07-2020 00:00,35.04,,,,,,
11-07-2020 00:00,12-07-2020 00:00,13.34,,,,,,
12-07-2020 00:00,13-07-2020 00:00,20.28,,,,,,
13-07-2020 00:00,14-07-2020 00:00,21.01,,,,,,
14-07-2020 00:00,15-07-2020 00:00,17.21,,,,,,
15-07-2020 00:00,16-07-2020 00:00,17.47,,,,,,
16-07-2020 00:00,17-07-2020 00:00,18.28,,,,,,
17-07-2020 00:00,18-07-2020 00:00,20.96,,,,,,
18-07-2020 00:00,19-07-2020 00:00,25.68,,,,,,
19-07-2020 00:00,20-07-2020 00:00,18.18,,,,,,
20-07-2020 00:00,21-07-2020 00:00,13.83,,,,,,
21-07-2020 00:00,22-07-2020 00:00,9.36,,,,,,
22-07-2020 00:00,23-07-2020 00:00,23.09,,,,,,
23-07-2020 00:00,24-07-2020 00:00,19.74,,,,,,
24-07-2020 00:00,25-07-2020 00:00,20.91,,,,,,
25-07-2020 00:00,26-07-2020 00:00,26.44,,,,,,
26-07-2020 00:00,27-07-2020 00:00,28.33,,,,,,
27-07-2020 00:00,28-07-2020 00:00,33.44,,,,,,
28-07-2020 00:00,29-07-2020 00:00,16.16,,,,,,
29-07-2020 00:00,30-07-2020 00:00,17.09,,,,,,
30-07-2020 00:00,31-07-2020 00:00,16.52,,,,,,
31-07-2020 00:00,01-08-2020 00:00,30.41,,,,,,
01-08-2020 00:00,02-08-2020 00:00,32.07,,,,,,
02-08-2020 00:00,03-08-2020 00:00,35.93,,,,,,
03-08-2020 00:00,04-08-2020 00:00,33.11,,,,,,
04-08-2020 00:00,05-08-2020 00:00,30.98,,,,,,
05-08-2020 00:00,06-08-2020 00:00,6.28,,,,,,
06-08-2020 00:00,07-08-2020 00:00,7.42,,,,,,
07-08-2020 00:00,08-08-2020 00:00,17.24,,,,,,
08-08-2020 00:00,09-08-2020 00:00,23.21,,,,,,
09-08-2020 00:00,10-08-2020 00:00,17.11,,,,,,
10-08-2020 00:00,11-08-2020 00:00,23.57,,,,,,
11-08-2020 00:00,12-08-2020 00:00,28.37,,,,,,
12-08-2020 00:00,13-08-2020 00:00,10.19,,,,,,
13-08-2020 00:00,14-08-2020 00:00,12.93,,,,,,
14-08-2020 00:00,15-08-2020 00:00,11.74,,,,,,
15-08-2020 00:00,16-08-2020 00:00,None,,,,,,
16-08-2020 00:00,17-08-2020 00:00,None,,,,,,
17-08-2020 00:00,18-08-2020 00:00,10.11,,,,,,
18-08-2020 00:00,19-08-2020 00:00,22.59,,,,,,
19-08-2020 00:00,20-08-2020 00:00,25.83,,,,,,
20-08-2020 00:00,21-08-2020 00:00,12.9,,,,,,
21-08-2020 00:00,22-08-2020 00:00,6.37,,,,,,
22-08-2020 00:00,23-08-2020 00:00,11.07,,,,,,
23-08-2020 00:00,24-08-2020 00:00,16.22,,,,,,
24-08-2020 00:00,25-08-2020 00:00,13.87,,,,,,
25-08-2020 00:00,26-08-2020 00:00,23.96,,,,,,
26-08-2020 00:00,27-08-2020 00:00,24.57,,,,,,
27-08-2020 00:00,28-08-2020 00:00,9.5,,,,,,
28-08-2020 00:00,29-08-2020 00:00,6.77,,,,,,
29-08-2020 00:00,30-08-2020 00:00,11.81,,,,,,
30-08-2020 00:00,31-08-2020 00:00,24.08,,,,,,
31-08-2020 00:00,01-09-2020 00:00,36.01,,,,,,
01-09-2020 00:00,02-09-2020 00:00,24.04,,,,,,
02-09-2020 00:00,03-09-2020 00:00,13.53,,,,,,
03-09-2020 00:00,04-09-2020 00:00,24.48,,,,,,
04-09-2020 00:00,05-09-2020 00:00,41.47,,,,,,
05-09-2020 00:00,06-09-2020 00:00,39.46,,,,,,
06-09-2020 00:00,07-09-2020 00:00,27.78,,,,,,
07-09-2020 00:00,08-09-2020 00:00,29.68,,,,,,
08-09-2020 00:00,09-09-2020 00:00,33.87,,,,,,
09-09-2020 00:00,10-09-2020 00:00,34.3,,,,,,
10-09-2020 00:00,11-09-2020 00:00,31.6,,,,,,
11-09-2020 00:00,12-09-2020 00:00,22,,,,,,
12-09-2020 00:00,13-09-2020 00:00,38.57,,,,,,
13-09-2020 00:00,14-09-2020 00:00,52.15,,,,,,
14-09-2020 00:00,15-09-2020 00:00,55.11,,,,,,
15-09-2020 00:00,16-09-2020 00:00,50.53,,,,,,
16-09-2020 00:00,17-09-2020 00:00,45.89,,,,,,
17-09-2020 00:00,18-09-2020 00:00,61.92,,,,,,
18-09-2020 00:00,19-09-2020 00:00,47.2,,,,,,
19-09-2020 00:00,20-09-2020 00:00,37.15,,,,,,
20-09-2020 00:00,21-09-2020 00:00,34.29,,,,,,
21-09-2020 00:00,22-09-2020 00:00,22.66,,,,,,
22-09-2020 00:00,23-09-2020 00:00,6.67,,,,,,
23-09-2020 00:00,24-09-2020 00:00,16.92,,,,,,
24-09-2020 00:00,25-09-2020 00:00,11.87,,,,,,
25-09-2020 00:00,26-09-2020 00:00,16.9,,,,,,
26-09-2020 00:00,27-09-2020 00:00,40.88,,,,,,
27-09-2020 00:00,28-09-2020 00:00,39.73,,,,,,
28-09-2020 00:00,29-09-2020 00:00,52.44,,,,,,
29-09-2020 00:00,30-09-2020 00:00,77.68,,,,,,
30-09-2020 00:00,01-10-2020 00:00,71.47,,,,,,
01-10-2020 00:00,02-10-2020 00:00,70.98,,,,,,
02-10-2020 00:00,03-10-2020 00:00,64.83,,,,,,
03-10-2020 00:00,04-10-2020 00:00,50.54,,,,,,
04-10-2020 00:00,05-10-2020 00:00,20.98,,,,,,
05-10-2020 00:00,06-10-2020 00:00,26.68,,,,,,
06-10-2020 00:00,07-10-2020 00:00,32.2,,,,,,
07-10-2020 00:00,08-10-2020 00:00,43.2,,,,,,
08-10-2020 00:00,09-10-2020 00:00,52.38,,,,,,
09-10-2020 00:00,10-10-2020 00:00,49.59,,,,,,
10-10-2020 00:00,11-10-2020 00:00,59.26,,,,,,
11-10-2020 00:00,12-10-2020 00:00,68.46,,,,,,
12-10-2020 00:00,13-10-2020 00:00,61.9,,,,,,
13-10-2020 00:00,14-10-2020 00:00,58.87,,,,,,
14-10-2020 00:00,15-10-2020 00:00,53.3,,,,,,
15-10-2020 00:00,16-10-2020 00:00,53.05,,,,,,
16-10-2020 00:00,17-10-2020 00:00,68.34,,,,,,
17-10-2020 00:00,18-10-2020 00:00,75,,,,,,
18-10-2020 00:00,19-10-2020 00:00,104.21,,,,,,
19-10-2020 00:00,20-10-2020 00:00,120.09,,,,,,
20-10-2020 00:00,21-10-2020 00:00,104.01,,,,,,
21-10-2020 00:00,22-10-2020 00:00,98.95,,,,,,
22-10-2020 00:00,23-10-2020 00:00,91.58,,,,,,
23-10-2020 00:00,24-10-2020 00:00,72.32,,,,,,
24-10-2020 00:00,25-10-2020 00:00,84.62,,,,,,
25-10-2020 00:00,26-10-2020 00:00,101.21,,,,,,
26-10-2020 00:00,27-10-2020 00:00,90.29,,,,,,
27-10-2020 00:00,28-10-2020 00:00,98.25,,,,,,
28-10-2020 00:00,29-10-2020 00:00,111.93,,,,,,
29-10-2020 00:00,30-10-2020 00:00,106.19,,,,,,
30-10-2020 00:00,31-10-2020 00:00,95.23,,,,,,
31-10-2020 00:00,01-11-2020 00:00,99.04,,,,,,
01-11-2020 00:00,02-11-2020 00:00,119.67,,,,,,
02-11-2020 00:00,03-11-2020 00:00,129.7,,,,,,
03-11-2020 00:00,04-11-2020 00:00,86.61,,,,,,
04-11-2020 00:00,05-11-2020 00:00,94.62,,,,,,
05-11-2020 00:00,06-11-2020 00:00,112.71,,,,,,
06-11-2020 00:00,07-11-2020 00:00,148.39,,,,,,
07-11-2020 00:00,08-11-2020 00:00,126.11,,,,,,
08-11-2020 00:00,09-11-2020 00:00,164.01,,,,,,
09-11-2020 00:00,10-11-2020 00:00,161.52,,,,,,
10-11-2020 00:00,11-11-2020 00:00,107.71,,,,,,
11-11-2020 00:00,12-11-2020 00:00,59.87,,,,,,
12-11-2020 00:00,13-11-2020 00:00,87.56,,,,,,
13-11-2020 00:00,14-11-2020 00:00,107.9,,,,,,
14-11-2020 00:00,15-11-2020 00:00,146.74,,,,,,
15-11-2020 00:00,16-11-2020 00:00,133.34,,,,,,
16-11-2020 00:00,17-11-2020 00:00,74.02,,,,,,
17-11-2020 00:00,18-11-2020 00:00,81.91,,,,,,
18-11-2020 00:00,19-11-2020 00:00,96.91,,,,,,
19-11-2020 00:00,20-11-2020 00:00,76.28,,,,,,
20-11-2020 00:00,21-11-2020 00:00,67.16,,,,,,
21-11-2020 00:00,22-11-2020 00:00,89.58,,,,,,
22-11-2020 00:00,23-11-2020 00:00,85.6,,,,,,
23-11-2020 00:00,24-11-2020 00:00,108.73,,,,,,
24-11-2020 00:00,25-11-2020 00:00,143.84,,,,,,
25-11-2020 00:00,26-11-2020 00:00,138.92,,,,,,
26-11-2020 00:00,27-11-2020 00:00,141.17,,,,,,
27-11-2020 00:00,28-11-2020 00:00,192.28,,,,,,
28-11-2020 00:00,29-11-2020 00:00,125.33,,,,,,
29-11-2020 00:00,30-11-2020 00:00,112.62,,,,,,
30-11-2020 00:00,01-12-2020 00:00,130.1,,,,,,
01-12-2020 00:00,02-12-2020 00:00,116.36,,,,,,
02-12-2020 00:00,03-12-2020 00:00,160.11,,,,,,
03-12-2020 00:00,04-12-2020 00:00,180.29,,,,,,
04-12-2020 00:00,05-12-2020 00:00,190.88,,,,,,
05-12-2020 00:00,06-12-2020 00:00,184.43,,,,,,
06-12-2020 00:00,07-12-2020 00:00,155.57,,,,,,
07-12-2020 00:00,08-12-2020 00:00,135.62,,,,,,
08-12-2020 00:00,09-12-2020 00:00,197.63,,,,,,
09-12-2020 00:00,10-12-2020 00:00,154.01,,,,,,
10-12-2020 00:00,11-12-2020 00:00,143.98,,,,,,
11-12-2020 00:00,12-12-2020 00:00,141.18,,,,,,
12-12-2020 00:00,13-12-2020 00:00,164.24,,,,,,
13-12-2020 00:00,14-12-2020 00:00,98.88,,,,,,
14-12-2020 00:00,15-12-2020 00:00,75.32,,,,,,
15-12-2020 00:00,16-12-2020 00:00,139.85,,,,,,
16-12-2020 00:00,17-12-2020 00:00,101.13,,,,,,
17-12-2020 00:00,18-12-2020 00:00,85.85,,,,,,
18-12-2020 00:00,19-12-2020 00:00,104.41,,,,,,
19-12-2020 00:00,20-12-2020 00:00,122.56,,,,,,
20-12-2020 00:00,21-12-2020 00:00,238.69,,,,,,
21-12-2020 00:00,22-12-2020 00:00,206.61,,,,,,
22-12-2020 00:00,23-12-2020 00:00,191.53,,,,,,
23-12-2020 00:00,24-12-2020 00:00,211.14,,,,,,
24-12-2020 00:00,25-12-2020 00:00,230.94,,,,,,
25-12-2020 00:00,26-12-2020 00:00,182.04,,,,,,
26-12-2020 00:00,27-12-2020 00:00,143.05,,,,,,
27-12-2020 00:00,28-12-2020 00:00,181.47,,,,,,
28-12-2020 00:00,29-12-2020 00:00,184.2,,,,,,
29-12-2020 00:00,30-12-2020 00:00,151.51,,,,,,
30-12-2020 00:00,31-12-2020 00:00,85.59,,,,,,
31-12-2020 00:00,01-01-2021 00:00,103,,,,,,
01-01-2021 00:00,02-01-2021 00:00,None,,,,,,
02-01-2021 00:00,03-01-2021 00:00,None,,,,,,
03-01-2021 00:00,04-01-2021 00:00,None,,,,,,
04-01-2021 00:00,05-01-2021 00:00,126.47,,,,,,
05-01-2021 00:00,06-01-2021 00:00,177.96,,,,,,
06-01-2021 00:00,07-01-2021 00:00,167.64,,,,,,
07-01-2021 00:00,08-01-2021 00:00,103.16,,,,,,
08-01-2021 00:00,09-01-2021 00:00,87.02,,,,,,
09-01-2021 00:00,10-01-2021 00:00,82.02,,,,,,
10-01-2021 00:00,11-01-2021 00:00,67.29,,,,,,
11-01-2021 00:00,12-01-2021 00:00,67.33,,,,,,
12-01-2021 00:00,13-01-2021 00:00,93.01,,,,,,
13-01-2021 00:00,14-01-2021 00:00,94.23,,,,,,
14-01-2021 00:00,15-01-2021 00:00,124.81,,,,,,
15-01-2021 00:00,16-01-2021 00:00,99.55,,,,,,
16-01-2021 00:00,17-01-2021 00:00,98.23,,,,,,
17-01-2021 00:00,18-01-2021 00:00,87.15,,,,,,
18-01-2021 00:00,19-01-2021 00:00,111.95,,,,,,
19-01-2021 00:00,20-01-2021 00:00,196.06,,,,,,
20-01-2021 00:00,21-01-2021 00:00,210.28,,,,,,
21-01-2021 00:00,22-01-2021 00:00,142.81,,,,,,
22-01-2021 00:00,23-01-2021 00:00,152.82,,,,,,
23-01-2021 00:00,24-01-2021 00:00,135.58,,,,,,
24-01-2021 00:00,25-01-2021 00:00,158.96,,,,,,
25-01-2021 00:00,26-01-2021 00:00,131.48,,,,,,
26-01-2021 00:00,27-01-2021 00:00,110.05,,,,,,
27-01-2021 00:00,28-01-2021 00:00,152.34,,,,,,
28-01-2021 00:00,29-01-2021 00:00,203.32,,,,,,
29-01-2021 00:00,30-01-2021 00:00,131.05,,,,,,
30-01-2021 00:00,31-01-2021 00:00,112.8,,,,,,
31-01-2021 00:00,01-02-2021 00:00,124.57,,,,,,
01-02-2021 00:00,02-02-2021 00:00,179.14,,,,,,
02-02-2021 00:00,03-02-2021 00:00,148.18,,,,,,
03-02-2021 00:00,04-02-2021 00:00,151.69,,,,,,
04-02-2021 00:00,05-02-2021 00:00,132.93,,,,,,
05-02-2021 00:00,06-02-2021 00:00,84.85,,,,,,
06-02-2021 00:00,07-02-2021 00:00,65.33,,,,,,
07-02-2021 00:00,08-02-2021 00:00,77.38,,,,,,
08-02-2021 00:00,09-02-2021 00:00,94.19,,,,,,
09-02-2021 00:00,10-02-2021 00:00,110.71,,,,,,
10-02-2021 00:00,11-02-2021 00:00,138.82,,,,,,
11-02-2021 00:00,12-02-2021 00:00,146.22,,,,,,
12-02-2021 00:00,13-02-2021 00:00,135.86,,,,,,
13-02-2021 00:00,14-02-2021 00:00,142.1,,,,,,
14-02-2021 00:00,15-02-2021 00:00,125.51,,,,,,
15-02-2021 00:00,16-02-2021 00:00,121.81,,,,,,
16-02-2021 00:00,17-02-2021 00:00,120.28,,,,,,
17-02-2021 00:00,18-02-2021 00:00,76.66,,,,,,
18-02-2021 00:00,19-02-2021 00:00,69.58,,,,,,
19-02-2021 00:00,20-02-2021 00:00,78.4,,,,,,
20-02-2021 00:00,21-02-2021 00:00,121.6,,,,,,
21-02-2021 00:00,22-02-2021 00:00,105.35,,,,,,
22-02-2021 00:00,23-02-2021 00:00,98.34,,,,,,
23-02-2021 00:00,24-02-2021 00:00,97.85,,,,,,
24-02-2021 00:00,25-02-2021 00:00,78.39,,,,,,
25-02-2021 00:00,26-02-2021 00:00,69.4,,,,,,
26-02-2021 00:00,27-02-2021 00:00,71.42,,,,,,
27-02-2021 00:00,28-02-2021 00:00,64.57,,,,,,
28-02-2021 00:00,01-03-2021 00:00,87.78,,,,,,
01-03-2021 00:00,02-03-2021 00:00,104.29,,,,,,
02-03-2021 00:00,03-03-2021 00:00,63.61,,,,,,
03-03-2021 00:00,04-03-2021 00:00,80.91,,,,,,
04-03-2021 00:00,05-03-2021 00:00,92.23,,,,,,
05-03-2021 00:00,06-03-2021 00:00,95.09,,,,,,
06-03-2021 00:00,07-03-2021 00:00,91.4,,,,,,
07-03-2021 00:00,08-03-2021 00:00,103.93,,,,,,
08-03-2021 00:00,09-03-2021 00:00,107.23,,,,,,
09-03-2021 00:00,10-03-2021 00:00,127.08,,,,,,
10-03-2021 00:00,11-03-2021 00:00,139.34,,,,,,
11-03-2021 00:00,12-03-2021 00:00,123.24,,,,,,
12-03-2021 00:00,13-03-2021 00:00,88.89,,,,,,
13-03-2021 00:00,14-03-2021 00:00,53.22,,,,,,
14-03-2021 00:00,15-03-2021 00:00,81.86,,,,,,
15-03-2021 00:00,16-03-2021 00:00,106.1,,,,,,
16-03-2021 00:00,17-03-2021 00:00,126.01,,,,,,
17-03-2021 00:00,18-03-2021 00:00,116.57,,,,,,
18-03-2021 00:00,19-03-2021 00:00,103.77,,,,,,
19-03-2021 00:00,20-03-2021 00:00,121.25,,,,,,
20-03-2021 00:00,21-03-2021 00:00,74.23,,,,,,
21-03-2021 00:00,22-03-2021 00:00,88.71,,,,,,
22-03-2021 00:00,23-03-2021 00:00,80.57,,,,,,
23-03-2021 00:00,24-03-2021 00:00,94.5,,,,,,
24-03-2021 00:00,25-03-2021 00:00,53.05,,,,,,
25-03-2021 00:00,26-03-2021 00:00,56.64,,,,,,
26-03-2021 00:00,27-03-2021 00:00,50.2,,,,,,
27-03-2021 00:00,28-03-2021 00:00,52.9,,,,,,
28-03-2021 00:00,29-03-2021 00:00,76.54,,,,,,
29-03-2021 00:00,30-03-2021 00:00,178.73,,,,,,
30-03-2021 00:00,31-03-2021 00:00,55.87,,,,,,
31-03-2021 00:00,01-04-2021 00:00,39.68,,,,,,
01-04-2021 00:00,02-04-2021 00:00,52.02,,,,,,
02-04-2021 00:00,03-04-2021 00:00,68.35,,,,,,
03-04-2021 00:00,04-04-2021 00:00,68.54,,,,,,
04-04-2021 00:00,05-04-2021 00:00,55.58,,,,,,
05-04-2021 00:00,06-04-2021 00:00,68.1,,,,,,
06-04-2021 00:00,07-04-2021 00:00,70.22,,,,,,
07-04-2021 00:00,08-04-2021 00:00,63.24,,,,,,
08-04-2021 00:00,09-04-2021 00:00,70.84,,,,,,
09-04-2021 00:00,10-04-2021 00:00,63.85,,,,,,
10-04-2021 00:00,11-04-2021 00:00,71.14,,,,,,
11-04-2021 00:00,12-04-2021 00:00,81.94,,,,,,
12-04-2021 00:00,13-04-2021 00:00,54.41,,,,,,
13-04-2021 00:00,14-04-2021 00:00,70.54,,,,,,
14-04-2021 00:00,15-04-2021 00:00,62.5,,,,,,
15-04-2021 00:00,16-04-2021 00:00,65.84,,,,,,
16-04-2021 00:00,17-04-2021 00:00,67.07,,,,,,
17-04-2021 00:00,18-04-2021 00:00,88.07,,,,,,
18-04-2021 00:00,19-04-2021 00:00,32.52,,,,,,
19-04-2021 00:00,20-04-2021 00:00,36.44,,,,,,
20-04-2021 00:00,21-04-2021 00:00,61.03,,,,,,
21-04-2021 00:00,22-04-2021 00:00,83.07,,,,,,
22-04-2021 00:00,23-04-2021 00:00,56.23,,,,,,
23-04-2021 00:00,24-04-2021 00:00,94.45,,,,,,
24-04-2021 00:00,25-04-2021 00:00,116.09,,,,,,
25-04-2021 00:00,26-04-2021 00:00,49.85,,,,,,
26-04-2021 00:00,27-04-2021 00:00,57.93,,,,,,
27-04-2021 00:00,28-04-2021 00:00,118.96,,,,,,
28-04-2021 00:00,29-04-2021 00:00,126.46,,,,,,
29-04-2021 00:00,30-04-2021 00:00,92.88,,,,,,
30-04-2021 00:00,01-05-2021 00:00,46.39,,,,,,
01-05-2021 00:00,02-05-2021 00:00,67.89,,,,,,
02-05-2021 00:00,03-05-2021 00:00,57.45,,,,,,
03-05-2021 00:00,04-05-2021 00:00,51.52,,,,,,
04-05-2021 00:00,05-05-2021 00:00,49.35,,,,,,
05-05-2021 00:00,06-05-2021 00:00,35.79,,,,,,
06-05-2021 00:00,07-05-2021 00:00,35.88,,,,,,
07-05-2021 00:00,08-05-2021 00:00,33.77,,,,,,
08-05-2021 00:00,09-05-2021 00:00,44.75,,,,,,
09-05-2021 00:00,10-05-2021 00:00,32.24,,,,,,
10-05-2021 00:00,11-05-2021 00:00,35.95,,,,,,
11-05-2021 00:00,12-05-2021 00:00,36.52,,,,,,
12-05-2021 00:00,13-05-2021 00:00,38.35,,,,,,
13-05-2021 00:00,14-05-2021 00:00,27.82,,,,,,
14-05-2021 00:00,15-05-2021 00:00,63.59,,,,,,
15-05-2021 00:00,16-05-2021 00:00,81.25,,,,,,
16-05-2021 00:00,17-05-2021 00:00,82.08,,,,,,
17-05-2021 00:00,18-05-2021 00:00,57.91,,,,,,
18-05-2021 00:00,19-05-2021 00:00,52.96,,,,,,
19-05-2021 00:00,20-05-2021 00:00,26.23,,,,,,
20-05-2021 00:00,21-05-2021 00:00,14.22,,,,,,
21-05-2021 00:00,22-05-2021 00:00,31.12,,,,,,
22-05-2021 00:00,23-05-2021 00:00,61.27,,,,,,
23-05-2021 00:00,24-05-2021 00:00,57.32,,,,,,
24-05-2021 00:00,25-05-2021 00:00,66.83,,,,,,
25-05-2021 00:00,26-05-2021 00:00,43.69,,,,,,
26-05-2021 00:00,27-05-2021 00:00,14.83,,,,,,
27-05-2021 00:00,28-05-2021 00:00,11.74,,,,,,
28-05-2021 00:00,29-05-2021 00:00,6.81,,,,,,
29-05-2021 00:00,30-05-2021 00:00,11.57,,,,,,
30-05-2021 00:00,31-05-2021 00:00,37.46,,,,,,
31-05-2021 00:00,01-06-2021 00:00,53.93,,,,,,
01-06-2021 00:00,02-06-2021 00:00,41.3,,,,,,
02-06-2021 00:00,03-06-2021 00:00,35.15,,,,,,
03-06-2021 00:00,04-06-2021 00:00,51.56,,,,,,
04-06-2021 00:00,05-06-2021 00:00,49,,,,,,
05-06-2021 00:00,06-06-2021 00:00,42.46,,,,,,
06-06-2021 00:00,07-06-2021 00:00,42.85,,,,,,
07-06-2021 00:00,08-06-2021 00:00,45.29,,,,,,
08-06-2021 00:00,09-06-2021 00:00,44.15,,,,,,
09-06-2021 00:00,10-06-2021 00:00,38.5,,,,,,
10-06-2021 00:00,11-06-2021 00:00,44.59,,,,,,
11-06-2021 00:00,12-06-2021 00:00,39.84,,,,,,
12-06-2021 00:00,13-06-2021 00:00,11.93,,,,,,
13-06-2021 00:00,14-06-2021 00:00,13.91,,,,,,
14-06-2021 00:00,15-06-2021 00:00,14.33,,,,,,
15-06-2021 00:00,16-06-2021 00:00,15.26,,,,,,
16-06-2021 00:00,17-06-2021 00:00,16.9,,,,,,
17-06-2021 00:00,18-06-2021 00:00,11.41,,,,,,
18-06-2021 00:00,19-06-2021 00:00,9.91,,,,,,
19-06-2021 00:00,20-06-2021 00:00,9.57,,,,,,
20-06-2021 00:00,21-06-2021 00:00,18.76,,,,,,
21-06-2021 00:00,22-06-2021 00:00,22.98,,,,,,
22-06-2021 00:00,23-06-2021 00:00,26.55,,,,,,
23-06-2021 00:00,24-06-2021 00:00,27.88,,,,,,
24-06-2021 00:00,25-06-2021 00:00,21.93,,,,,,
25-06-2021 00:00,26-06-2021 00:00,20.63,,,,,,
26-06-2021 00:00,27-06-2021 00:00,19.76,,,,,,
27-06-2021 00:00,28-06-2021 00:00,20.71,,,,,,
28-06-2021 00:00,29-06-2021 00:00,48.7,,,,,,
29-06-2021 00:00,30-06-2021 00:00,51.01,,,,,,
30-06-2021 00:00,01-07-2021 00:00,30.22,,,,,,
01-07-2021 00:00,02-07-2021 00:00,23.66,,,,,,
02-07-2021 00:00,03-07-2021 00:00,32.07,,,,,,
03-07-2021 00:00,04-07-2021 00:00,28.7,,,,,,
04-07-2021 00:00,05-07-2021 00:00,27.7,,,,,,
05-07-2021 00:00,06-07-2021 00:00,29.19,,,,,,
06-07-2021 00:00,07-07-2021 00:00,25.97,,,,,,
